,lon,lat
0,-87.54999542236328,30.85000228881836
1,-87.54999542236328,30.95000076293945
2,-87.44999694824219,30.35000228881836
3,-87.44999694824219,30.75000381469727
4,-87.44999694824219,30.85000228881836
